"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
8.319631125E0,5.028568884E-1,1.056327916E0,3.083263000E-3,1.799999952E0,2.000000000E2
8.336292375E0,5.029797770E-1,1.056695083E0,3.083148000E-3,1.799999952E0,2.000000000E2
8.348788250E0,5.029263177E-1,1.056615026E0,3.083035000E-3,1.799999952E0,2.000000000E2
8.365449583E0,5.030979963E-1,1.057569543E0,3.082915000E-3,1.799999952E0,2.000000000E2
8.382110583E0,5.031112258E-1,1.057653228E0,3.082795000E-3,1.799999952E0,2.000000000E2
8.398771916E0,5.030494432E-1,1.057306656E0,3.082677000E-3,1.799999952E0,2.000000000E2
8.411267625E0,5.031768318E-1,1.057920178E0,3.082554000E-3,1.799999952E0,2.000000000E2
8.427928833E0,5.031714858E-1,1.057821922E0,3.082431000E-3,1.799999952E0,2.000000000E2
8.448755208E0,5.030524545E-1,1.057486305E0,3.082313000E-3,1.799999952E0,2.000000000E2
8.465416333E0,5.030027848E-1,1.057342539E0,3.082197000E-3,1.799999952E0,2.000000000E2
8.482077750E0,5.031100416E-1,1.057680289E0,3.082077000E-3,1.799999952E0,2.000000000E2
8.498738958E0,5.028919414E-1,1.056907476E0,3.081965000E-3,1.799999952E0,2.000000000E2
8.515399875E0,5.028547907E-1,1.056773243E0,3.081855000E-3,1.799999952E0,2.000000000E2
8.532061208E0,5.028882534E-1,1.056792932E0,3.081743000E-3,1.799999952E0,2.000000000E2
8.548722333E0,5.028925166E-1,1.056936481E0,3.081631000E-3,1.799999952E0,2.000000000E2
8.565383500E0,5.027099094E-1,1.056219597E0,3.081526000E-3,1.799999952E0,2.000000000E2
8.573714041E0,5.027507143E-1,1.056499524E0,3.081420000E-3,1.799999952E0,2.000000000E2
8.594540666E0,5.026541494E-1,1.055948381E0,3.081317000E-3,1.799999952E0,2.000000000E2
8.607036250E0,5.026111790E-1,1.055814029E0,3.081216000E-3,1.799999952E0,2.000000000E2
8.623697708E0,5.032852390E-1,1.058705934E0,3.081089000E-3,1.799999952E0,2.000000000E2
8.636193750E0,5.032764080E-1,1.058660106E0,3.080962000E-3,1.799999952E0,2.000000000E2
8.652854875E0,5.031210718E-1,1.058257749E0,3.080841000E-3,1.799999952E0,2.000000000E2
8.665350583E0,5.032628402E-1,1.058722278E0,3.080715000E-3,1.799999952E0,2.000000000E2
8.677846541E0,5.031262823E-1,1.058040616E0,3.080594000E-3,1.799999952E0,2.000000000E2
8.690342333E0,5.031209703E-1,1.058263851E0,3.080473000E-3,1.799999952E0,2.000000000E2
8.707003708E0,5.031279741E-1,1.058353870E0,3.080352000E-3,1.799999952E0,2.000000000E2
8.719499500E0,5.030517101E-1,1.058040916E0,3.080234000E-3,1.799999952E0,2.000000000E2
8.736160625E0,5.032372272E-1,1.058713896E0,3.080109000E-3,1.799999952E0,2.000000000E2
8.748656583E0,5.031095340E-1,1.058294908E0,3.079989000E-3,1.799999952E0,2.000000000E2
8.765317833E0,5.029397164E-1,1.057633937E0,3.079875000E-3,1.799999952E0,2.000000000E2
8.781978833E0,5.029983862E-1,1.057917418E0,3.079759000E-3,1.799999952E0,2.000000000E2
8.798640083E0,5.028438958E-1,1.057426213E0,3.079649000E-3,1.799999952E0,2.000000000E2
8.815301208E0,5.028158128E-1,1.057143540E0,3.079540000E-3,1.799999952E0,2.000000000E2
8.831962583E0,5.027923990E-1,1.057056748E0,3.079432000E-3,1.799999952E0,2.000000000E2
8.840292958E0,5.028418657E-1,1.057350782E0,3.079322000E-3,1.799999952E0,2.000000000E2
8.856954291E0,5.029730438E-1,1.057798013E0,3.079207000E-3,1.799999952E0,2.000000000E2
8.869450250E0,5.027927373E-1,1.057180793E0,3.079099000E-3,1.799999952E0,2.000000000E2
8.886111291E0,5.028987761E-1,1.057647986E0,3.078987000E-3,1.799999952E0,2.000000000E2
8.898607083E0,5.028126323E-1,1.057405042E0,3.078878000E-3,1.799999952E0,2.000000000E2
8.915268250E0,5.029082499E-1,1.057932230E0,3.078766000E-3,1.799999952E0,2.000000000E2
8.927764125E0,5.029090958E-1,1.058078432E0,3.078654000E-3,1.799999952E0,2.000000000E2
8.944425416E0,5.030960339E-1,1.058844123E0,3.078534000E-3,1.799999952E0,2.000000000E2
8.961086583E0,5.035107151E-1,1.060632093E0,3.078398000E-3,1.799999952E0,2.000000000E2
8.973582416E0,5.034644966E-1,1.060574842E0,3.078264000E-3,1.799999952E0,2.000000000E2
8.986078375E0,5.035540915E-1,1.060906089E0,3.078127000E-3,1.799999952E0,2.000000000E2
9.002739416E0,5.033929018E-1,1.060317498E0,3.077996000E-3,1.799999952E0,2.000000000E2
9.015235291E0,5.035003955E-1,1.060704696E0,3.077861000E-3,1.799999952E0,2.000000000E2
9.031896541E0,5.030164541E-1,1.058626546E0,3.077744000E-3,1.799999952E0,2.000000000E2
9.048557708E0,5.028845654E-1,1.058227746E0,3.077633000E-3,1.799999952E0,2.000000000E2
9.061051500E0,5.030671388E-1,1.058830061E0,3.077515000E-3,1.799999952E0,2.000000000E2
9.069384500E0,5.030080630E-1,1.058769154E0,3.077399000E-3,1.799999952E0,2.000000000E2
9.086045541E0,5.031817717E-1,1.059608405E0,3.077276000E-3,1.799999952E0,2.000000000E2
9.102706750E0,5.032490356E-1,1.059894342E0,3.077151000E-3,1.799999952E0,2.000000000E2
9.119367750E0,5.030979963E-1,1.059331330E0,3.077031000E-3,1.799999952E0,2.000000000E2
9.131863708E0,5.031275342E-1,1.059582157E0,3.076910000E-3,1.799999952E0,2.000000000E2
9.148524500E0,5.030356723E-1,1.059103577E0,3.076793000E-3,1.799999952E0,2.000000000E2
9.165185916E0,5.029574459E-1,1.058765139E0,3.076679000E-3,1.799999952E0,2.000000000E2
9.177681833E0,5.030749886E-1,1.059204530E0,3.076560000E-3,1.799999952E0,2.000000000E2
9.190177708E0,5.030707930E-1,1.059381139E0,3.076441000E-3,1.799999952E0,2.000000000E2
9.211004291E0,5.029636039E-1,1.058990091E0,3.076327000E-3,1.799999952E0,2.000000000E2
9.227665500E0,5.030243376E-1,1.059139206E0,3.076210000E-3,1.799999952E0,2.000000000E2
9.240161291E0,5.027728086E-1,1.058242362E0,3.076103000E-3,1.799999952E0,2.000000000E2
9.256822375E0,5.029283478E-1,1.058823706E0,3.075990000E-3,1.799999952E0,2.000000000E2
9.269318333E0,5.030084690E-1,1.059296320E0,3.075874000E-3,1.799999952E0,2.000000000E2
9.285979500E0,5.027645867E-1,1.058355332E0,3.075767000E-3,1.799999952E0,2.000000000E2
9.298475291E0,5.028518132E-1,1.058730129E0,3.075657000E-3,1.799999952E0,2.000000000E2
9.310971416E0,5.027208042E-1,1.058214310E0,3.075552000E-3,1.799999952E0,2.000000000E2
9.327632541E0,5.027894215E-1,1.058495458E0,3.075444000E-3,1.799999952E0,2.000000000E2
9.344293625E0,5.029234756E-1,1.059037348E0,3.075331000E-3,1.799999952E0,2.000000000E2
9.360954750E0,5.032375994E-1,1.060726894E0,3.075206000E-3,1.799999952E0,2.000000000E2
9.377615916E0,5.032082306E-1,1.060602679E0,3.075082000E-3,1.799999952E0,2.000000000E2
9.390111750E0,5.030898759E-1,1.060040727E0,3.074963000E-3,1.799999952E0,2.000000000E2
9.402607833E0,5.031570045E-1,1.060343185E0,3.074841000E-3,1.799999952E0,2.000000000E2
9.419268958E0,5.027546392E-1,1.058570933E0,3.074735000E-3,1.799999952E0,2.000000000E2
9.435930250E0,5.028277904E-1,1.058923564E0,3.074626000E-3,1.799999952E0,2.000000000E2
9.448425833E0,5.029569722E-1,1.059540765E0,3.074512000E-3,1.799999952E0,2.000000000E2
9.460921708E0,5.028449447E-1,1.059144907E0,3.074402000E-3,1.799999952E0,2.000000000E2
9.477583041E0,5.027926697E-1,1.058897956E0,3.074294000E-3,1.799999952E0,2.000000000E2
9.498409416E0,5.028639261E-1,1.059238324E0,3.074183000E-3,1.799999952E0,2.000000000E2
9.515070541E0,5.027502406E-1,1.058946195E0,3.074077000E-3,1.799999952E0,2.000000000E2
9.531731958E0,5.029282125E-1,1.059740112E0,3.073964000E-3,1.799999952E0,2.000000000E2
9.548393083E0,5.029352502E-1,1.059533200E0,3.073851000E-3,1.799999952E0,2.000000000E2
9.560889000E0,5.033009046E-1,1.061381189E0,3.073724000E-3,1.799999952E0,2.000000000E2
9.577550125E0,5.033366004E-1,1.061506874E0,3.073595000E-3,1.799999952E0,2.000000000E2
9.594211250E0,5.032300880E-1,1.061138189E0,3.073470000E-3,1.799999952E0,2.000000000E2
9.610872333E0,5.032977917E-1,1.061533134E0,3.073343000E-3,1.799999952E0,2.000000000E2
9.623368291E0,5.030605749E-1,1.060524400E0,3.073225000E-3,1.799999952E0,2.000000000E2
9.635864250E0,5.031628241E-1,1.061004127E0,3.073103000E-3,1.799999952E0,2.000000000E2
9.652525500E0,5.032453814E-1,1.061424862E0,3.072978000E-3,1.799999952E0,2.000000000E2
9.669186500E0,5.029887094E-1,1.060324705E0,3.072863000E-3,1.799999952E0,2.000000000E2
9.685847750E0,5.030907556E-1,1.060668045E0,3.072744000E-3,1.799999952E0,2.000000000E2
9.702508625E0,5.031125454E-1,1.060930273E0,3.072624000E-3,1.799999952E0,2.000000000E2
9.715004833E0,5.031323050E-1,1.061106986E0,3.072503000E-3,1.799999952E0,2.000000000E2
9.727500666E0,5.029962208E-1,1.060523413E0,3.072387000E-3,1.799999952E0,2.000000000E2
9.744161750E0,5.030272813E-1,1.060589607E0,3.072270000E-3,1.799999952E0,2.000000000E2
9.760822875E0,5.025559941E-1,1.058570898E0,3.072171000E-3,1.799999952E0,2.000000000E2
9.773319083E0,5.025971713E-1,1.058773866E0,3.072071000E-3,1.799999952E0,2.000000000E2
9.789980125E0,5.025860058E-1,1.058715324E0,3.071971000E-3,1.799999952E0,2.000000000E2
9.802476166E0,5.025373173E-1,1.058577464E0,3.071873000E-3,1.799999952E0,2.000000000E2
9.814971916E0,5.024533051E-1,1.058228483E0,3.071778000E-3,1.799999952E0,2.000000000E2
9.831633000E0,5.028636554E-1,1.059993246E0,3.071668000E-3,1.799999952E0,2.000000000E2
9.848294250E0,5.030176045E-1,1.060712383E0,3.071552000E-3,1.799999952E0,2.000000000E2
9.860790041E0,5.029767995E-1,1.060366261E0,3.071437000E-3,1.799999952E0,2.000000000E2
9.877451208E0,5.027830944E-1,1.059783987E0,3.071330000E-3,1.799999952E0,2.000000000E2
9.894112541E0,5.025748064E-1,1.058881145E0,3.071231000E-3,1.799999952E0,2.000000000E2
9.910773708E0,5.027241539E-1,1.059390581E0,3.071126000E-3,1.799999952E0,2.000000000E2
9.927434833E0,5.026101639E-1,1.059003326E0,3.071025000E-3,1.799999952E0,2.000000000E2
9.939930666E0,5.026119572E-1,1.058992756E0,3.070924000E-3,1.799999952E0,2.000000000E2
9.956591875E0,5.028925843E-1,1.060390398E0,3.070812000E-3,1.799999952E0,2.000000000E2
9.969087833E0,5.029162349E-1,1.060505173E0,3.070700000E-3,1.799999952E0,2.000000000E2
